id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4923181024412130 ,N9IBeoQnj,5881975508,类星频道,这误会有点深了。。。极星5基于SPA2平台开发的，和浩瀚没啥关系。//@智行小米:浩瀚平台都是交流在前面的？,,,智行小米,,0,2,29,2023/7/13 22:07,微博网页版,,,4.92316E+15
4922796365056470 ,N9z2kldq6,1785845247,大家车_曾智聪,前些时候发布极星5官图，拍于英国考文垂的极星R&D研发中心，今天我有机会来这里看看极星5，研发中心坐落在MIRA试验场园区内，在这里试乘一部驾驶研发用原型车，看了一部内外饰刚试制好的原型车，总体感受：1.最浓重的感受，这是一部炫技产品，尤其在底盘和车身轻量化技术层面，是极星EE架构的第一款车，定位应该是冲着旗舰去的，四门四座布局，掀背门，也没有尾窗设计，将在中国工厂生产。2.极星5车身采用全铝材质，工艺采用少见的铆钉加胶水黏连方式，对于车身刚性的耐久度，据说经过了25万公里的耐久考验，工程研发负责人对此信心满满。3.底盘层面，全铝材质，前后使用巨大形状副车架，前后都是复杂的多连杆悬挂，螺旋弹簧配液压减震器，我问工程负责人会不会像极星2那样配上ohlins减震器，他说目前还没有计划。4.黏连技术全铝车身和高级复杂悬挂设计，目前还是极星比较独家的标签，目的应该是想让极星在吉利大集团里展现出产品差异化。5.极星5可能会同时提供单电机和双电机版本，在试验场，我们试乘体验的是单电机后驱版，工程师驾驶漂移起来很线性，整部车的支撑也让人很有信心。6.看内饰试装原型车，车内空间基本合理，尤其是电池包非常规形状，后排脚部位置留出巨大凹槽空间，所以，虽然极星5的车顶溜背造型压得比较低矮，后排乘坐空间还算宽裕7.使用800V电池，极星5电池安全结构设计上也很费心，现场看，除了电池包总成本身留足了很多侧向碰撞安全结构，车身侧面裙边位置，还加了额外的防撞梁结构8.车内材质用料和颜色搭配，一如极星的北欧氛围，细节不错，中控屏幕还是竖屏设计9.极星英国考文垂设计中心，2019年成立，现在有500人，主要负责工程落地环节，包括整车的动态调校，目前工作重心是极星5和极星610.其实极星考文垂技术中心的重要使命，就是让极星产品相比沃尔沃，做出真正的差异产品来，他们选择的路线是做加法，打造EE架构，推出极具炫技味道的、不少独家技术标签的极星5和极星6。11.这回看到的极星5，还是研发原型车阶段，远未到量产状态，至少要一年之后才有准确信,,英国·考文垂,,,5,8,0,2023/7/12 21:46,iPhone 14 Pro,"['https://wx2.sinaimg.cn/large/6a71d5ffgy1hfug254tzsj20zk0k0gqg.jpg', 'https://wx2.sinaimg.cn/large/6a71d5ffgy1hfug22r38hj20p00gk0v7.jpg', 'https://wx2.sinaimg.cn/large/6a71d5ffgy1hfug21aikgj21900u0afm.jpg', 'https://wx4.sinaimg.cn/large/6a71d5ffgy1hfug23r2jtj21900u0wis.jpg', 'https://wx4.sinaimg.cn/large/6a71d5ffgy1hfug29hxouj21900u0n0g.jpg', 'https://wx1.sinaimg.cn/large/6a71d5ffgy1hfug27yqrxj21eu0u0qgn.jpg']",,
4922817886557760 ,N9z2kldq6,6126921854,大家车言论,极星5抢先探密,,,,,2,5,11,2023/7/12 21:46,iPhone 14 Pro,,,4.9228E+15
4922066257841500 ,N9co05p3u,2749860960,全息星尘碎片,星极星极星极星极我真的好喜欢你亲死你���,,,,,0,0,0,2023/7/10 12:06,,,,
4921338248036560 ,N8X6wxIG1,7847405418,WildRose野玫瑰_张极,张极�#张极唯一主唱#迟来的开站公告我们演唱会见！起始的梦如诗复刻那一片落日让玫瑰动摇山河轻读夏天的故事这世间灯火通明你曾听闻睁开眼就看见轨道延伸到星辰而盛夏的光照过你孑然一身做最热烈的浪与烟火惊艳众人生而孤勇怕什么雪乱风深会战无不胜永远热忱空调耳机与玻璃松枝然后热恋然后停滞野玫瑰在窗外长满杂草抵不住的鲜艳山海雾雨雪景梅霜桀骜不驯而又不可限量你要桀骜不驯要摧山杀海就像灯火与热切要千秋万代此般少年可以不乖你的野气尘嚣未染骄狂和倦怠都在人间媚俗之外浪漫不灭沿途鲜花漫成雪温柔热烈从此执手日月你的人间前途无量且去明亮无畏去蹈长风去做自己的神O抽奖,,,,张极 唯一主唱,23433,492,0,2023/7/8 21:12,,['https://wx4.sinaimg.cn/large/008z4UD8ly1hfpsy8i997j31wwarob2e.jpg'],,
4921346113145830 ,N8X6wxIG1,7736772794,少一些磕磕绊绊,欢迎新站@笨蛋豆豆ya@风羿極星-,,,"笨蛋豆豆ya,风羿極星-",,0,1,898,2023/7/8 21:12,,,,4.92134E+15
4968678003835340 ,NsO5qfLye,3211114952,八扎嘿3211114952,预告让人期待不已//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968678002527410 ,NsO5qfLye,2485853535,曲终人散11564,硬派内核不容错过//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677998069100 ,NsO5qfLye,6418887350,棒棒糖甜芭比,11月16日摘星之夜一定会是一场不可错过的盛宴//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677996758920 ,NsO5qfLye,2731664141,姓苏名劲州,极星4开启新篇章//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677996760130 ,NsO5qfLye,2488645142,violiner朴,极星Polestar的挑战真是别具一格//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677997808420 ,NsO5qfLye,1726334690,塵大小姐,这次的试驾一定会让人难以忘怀//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677998070670 ,NsO5qfLye,3478547670,xiaomin富敏,极星Polestar的新车肯定会让人惊艳//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677998332830 ,NsO5qfLye,1842471231,Aileen潘,极限挑战一定会让人心跳加速//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677999116560 ,NsO5qfLye,3675427342,奇奇蒂蒂超可愛,极星4等待11月16日的摘星之夜//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677999380990 ,NsO5qfLye,3291338641,张零零零零,预告让人无法抗拒//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4962315987059060 ,Nq96nxASX,6964611491,美美搓麻将-,13//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315973429120 ,Nq96nxASX,6964611491,美美搓麻将-,12//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315961370680 ,Nq96nxASX,6964611491,美美搓麻将-,11//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315949052940 ,Nq96nxASX,6964611491,美美搓麻将-,10//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315940659330 ,Nq96nxASX,6964611491,美美搓麻将-,9//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315927290550 ,Nq96nxASX,6964611491,美美搓麻将-,8//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315915495190 ,Nq96nxASX,6964611491,美美搓麻将-,7//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315889804110 ,Nq96nxASX,6964611491,美美搓麻将-,6//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315875386360 ,Nq96nxASX,6964611491,美美搓麻将-,5//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315864376560 ,Nq96nxASX,6964611491,美美搓麻将-,4//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4968677999381650 ,NsO5qfLye,5534246537,哈里爾王,硬派内核让人充满期待//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677995449380 ,NsO5qfLye,2281157163,木子之示,极限反重力挑战这真是一场前所未有的试驾体验//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677992567400 ,NsO5qfLye,2653665091,HuajenLin,极限挑战震撼来袭//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677993611940 ,NsO5qfLye,1996940845,陳恰恰cha,极星4给人一种全新的感觉//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677993613010 ,NsO5qfLye,5613411545,曾经的你们564,11月16日让我们一起见证精彩//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677993613990 ,NsO5qfLye,2809659262,sabrina思萍,极星Polestar的硬派内核一定会引领行业风向//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677994399910 ,NsO5qfLye,5249374707,簡珮真,首次曝光预告视频很惊艳//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677994660150 ,NsO5qfLye,5665980880,潇哥骑着兔子跑世界,极星Polestar总是敢于突破//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677994661430 ,NsO5qfLye,5564009040,swallow奇,极限挑战让人充满期待//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677995447130 ,NsO5qfLye,2294167653,一个随便的2294167653,极星4新品期待//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4962315852058790 ,Nq96nxASX,6964611491,美美搓麻将-,3//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315834493160 ,Nq96nxASX,6964611491,美美搓麻将-,2//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315822172910 ,Nq96nxASX,6964611491,美美搓麻将-,//@博美饲养员zzz:赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,博美饲养员zzz,,0,0,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4962315755326960 ,Nq96nxASX,6964611491,美美搓麻将-,赠你一团光影，悬挂在窗前，银月弹奏星云，敲响极星，宇宙的小夜曲为你跳动清脆长音，这一夜，星海骤静，长风悬停。我说，你是月亮的第十首诗篇，是月色唯恐不及的人间绝色生日快乐Aeri�,,,,,140,2,14822,2023/10/29 23:00,微博网页版,,,4.96232E+15
4857529752093970 ,Mo8BV8MJM,5881975508,类星频道,昨天的极星，其实很像一个埋头搞艺术的文艺青年，不关心世界，专注在自己的一方天地。但明天的极星，轻量化车身、P10高功率电机、800V高压平台、全新的电子电气架构...在工科男的道路上，极星也开始将天赋逐渐点满。在电动化的新时代，也许它也能开辟自己的道路，走进大众的视野。#新能源大牛说##新能源汽车#L类星频道的微博,,,,"新能源大牛说,新能源汽车",1604,796,0,2023/1/13 19:20,微博视频号,,,
4913729596560260 ,Mo8BV8MJM,6648821934,我是大花猫喵喵喵,极星5赶快上市啊,,,,,0,0,614,2023/1/13 19:20,微博视频号,,,4.85753E+15
4912581418942850 ,N5hiBBwrz,5239475367,别吃她的薯条,ASOUL贝拉����������������ℎ�����������������,,,,,29,13,0,2023/6/14 17:15,ASOUL贝拉超话,['https://wx1.sinaimg.cn/large/005IAiTdgy1hewz7sy6uvj31jk1jktw4.jpg'],,
4912650264513140 ,N5hiBBwrz,7742635667,栞_nzmz,邀请贝极星共进晚餐：,,,,,0,0,129,2023/6/14 17:15,ASOUL贝拉超话,,,4.91258E+15
4901113382569940 ,N0sXMaMyI,7728564116,秦究呜呜呜,全球高考还有41天就中考啦来设一个抽奖攒攒运气[锦鲤附体]�+�+guan氵主揪一位姐妹送全高暮夜极星色纸再揪一位姐妹转5.2r~（别沉别沉别沉）,,,,,26,85,0,2023/5/14 1:45,全球高考超话,['https://wx2.sinaimg.cn/large/008r2gzWgy1hdxa16oo8oj30zl0zg15m.jpg'],,
4912281575753530 ,N0sXMaMyI,7728564116,秦究呜呜呜,"恭喜@清果tyszd1名用户获得【全高官周暮夜极星色纸】,@尚可择婉1名用户等额平分【5.2元现金】。微博官方唯一抽奖工具@微博抽奖平台对本次抽奖进行监督，结果公正有效。公示链接：O网页链接",,,"清果tyszd,尚可择婉,微博抽奖平台",,0,1,49,2023/5/14 1:45,全球高考超话,,,4.90111E+15
4911233125587300 ,N4HczwKJs,2356743033,那多远方,这款极星suv给我的感受就是又酷又可靠,,,,,0,0,0,2023/6/10 21:21,,,,
4910111275617280 ,N4f2vnzjr,7758128265,颂桃野-,看到这个小吉星的三天之内必有好事发生�,,,,,238,84,0,2023/6/7 21:40,张极麻麻的HarmonyOS设备,['https://wx3.sinaimg.cn/large/008t2jz3gy1hepzlc5qvmj30tm13iqj2.jpg'],,
4910832184463290 ,N4f2vnzjr,7564316845,你_极什么亚,小极星保佑我期末考好考进走班,,,,,0,0,743,2023/6/7 21:40,张极麻麻的HarmonyOS设备,,,4.91011E+15
4908978147165300 ,N3LySu41n,3242355973,修极秘书,不知不觉又到了收获的季节，不管是高考中考期末考四六级等所有考试面试以及项目工作！所有通通！心想事成�吉星高照�,,,,,175,150,0,2023/6/4 18:37,张极超话,['https://wx4.sinaimg.cn/large/c1426d05gy1hemddy8fvcj21kw1kwtnu.jpg'],,
4909048585259510 ,N3LySu41n,7765449632,SOSO_boji,小极星保佑我高考550+,,,,,0,1,544,2023/6/4 18:37,张极超话,,,4.90898E+15
4968677989419000 ,NsO5qfLye,5613862564,老宋家送水的,反重力挑战太燃了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677989417270 ,NsO5qfLye,1157345924,春秋的雪雪,预告让人难以抗拒//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677989941470 ,NsO5qfLye,1589814494,你让我变的简单,极限挑战震撼来袭//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677989944110 ,NsO5qfLye,2650213451,何秉倫,极星Polestar的新车总是充满创新//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677990206220 ,NsO5qfLye,2128459024,扶风尹晓锋,极星Polestar的新车总是充满惊喜//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677990729530 ,NsO5qfLye,6425785857,雪燕小小在唱歌,极星4即将开启极限试驾太期待了//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677990469570 ,NsO5qfLye,3201798175,_如何遇见你,11月16日让我们一起见证震撼//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677990204370 ,NsO5qfLye,3965936375,耽魂,极星Polestar极星4期待它的新表现//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677985484890 ,NsO5qfLye,3436492592,天天_78088,预告视频给我带来了惊喜//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4968677984179830 ,NsO5qfLye,1831060970,小小疫,预告让人无法抗拒//@易车大事件:极星4即将登场！极限反重力挑战打破常规，11月16日摘星之夜，期待与你一同见证！,,,易车大事件,,0,0,315,2023/11/16 11:00,微博视频号,,,4.96866E+15
4908320609799270 ,N3uskF7eN,6444402026,QQ飞车手游,【赛车介绍】浅粉幻梦，魔仙降临！巴啦啦小魔仙联动A车「魔仙奇缘」性能展示新鲜出炉~有谁想做客橘妹的神秘魔仙堡呢？快来乘上这辆集魔法与速度于一身的A车魔仙奇缘，共赴魔仙之旅吧！#QQ飞车手游##赛车介绍#LQQ飞车手游的微博视频,,,,"QQ飞车手游,赛车介绍",15,40,0,2023/6/2 23:04,qq飞车手游超话,,,
4908323868247850 ,N3uskF7eN,7803669796,禾野惠子,抽到期限车，果然是极星出品，颜值真不戳,,,,,0,0,57,2023/6/2 23:04,qq飞车手游超话,,,4.90832E+15
4908289630407030 ,N3tEn1HT3,7709745463,贝极星周报,ASOUL贝拉【贝极星空间站】系列服饰套装上线啦！6月3日中午12:00开启预售，�店搜索『贝拉超市』，预计6月下旬完成发货。关+转，周报将于6月5日抽取2位贝极星获得T恤套装（自选）~@微博抽奖平台详情请见：O网页链接,,,微博抽奖平台,,110,8,0,2023/6/2 21:01,ASOUL贝拉超话,"['https://wx1.sinaimg.cn/large/008pLiZhgy1hek6e14xahj30u00u0428.jpg', 'https://wx1.sinaimg.cn/large/008pLiZhgy1hek6e0w49hj31cy0u042c.jpg', 'https://wx4.sinaimg.cn/large/008pLiZhgy1hek6e0v7d7j31cy0u0tbp.jpg', 'https://wx2.sinaimg.cn/large/008pLiZhgy1hek6e0z2ftj31cy0u0q6l.jpg', 'https://wx3.sinaimg.cn/large/008pLiZhgy1hek6e1a5bbj31cy0u0jw5.jpg', 'https://wx2.sinaimg.cn/large/008pLiZhgy1hek6e1100fj30u00u040u.jpg']",,
4908295594708780 ,N3tEn1HT3,6453906205,星星和月亮颠倒陪你落入我的圈套,好好好，但是还是没懂买衣服直接送袋子，还是另外拍个袋子的链接贝极星没看懂,,,,,0,3,66,2023/6/2 21:01,ASOUL贝拉超话,,,4.90829E+15
4905589895596220 ,N2lpXntPC,6433606667,肆意天气,我拜���,,,,,2319,730,0,2023/5/26 10:13,爱心发射biubiu,"['https://wx2.sinaimg.cn/large/0071oKZtgy1hebkbr4gqqj31do0ren7g.jpg', 'https://wx3.sinaimg.cn/large/0071oKZtgy1hebkbrkibnj30hi0q3q4y.jpg', 'https://wx1.sinaimg.cn/large/0071oKZtgy1hebkbrzpyqj30hg0o5acb.jpg', 'https://wx1.sinaimg.cn/large/0071oKZtgy1hebkbsbnqzj303t054aa2.jpg', 'https://wx3.sinaimg.cn/large/0071oKZtgy1hebmwxll4lj306y04u74k.jpg', 'https://wx2.sinaimg.cn/large/0071oKZtgy1hebn7a63ozj30fs0ma760.jpg', 'https://wx4.sinaimg.cn/large/0071oKZtgy1hebponozktj305y08cmxi.jpg']",,
4905797354783720 ,N2lpXntPC,5350719645,稚日恍陶,这还怎么集齐@极星揽月,,,极星揽月,,0,1,6710,2023/5/26 10:13,爱心发射biubiu,,,4.90559E+15
4855086956153900 ,Mn73VpOUs,7747085426,扭曲仙境同人交流站,6837【投稿】红心哥魅力时刻,,,,,32,30,0,2023/1/7 1:33,iPhone客户端,"['https://wx2.sinaimg.cn/large/008shYOKly1h9ug5a7n2kj30n00uodjv.jpg', 'https://wx1.sinaimg.cn/large/008shYOKly1h9ug5afvkaj30iq0zjq48.jpg', 'https://wx1.sinaimg.cn/large/008shYOKly1h9ug5ascs7j30u00u00va.jpg', 'https://wx4.sinaimg.cn/large/008shYOKly1h9ug5azf1hj30tw0j0dhg.jpg']",,
4904342236436440 ,Mn73VpOUs,6832998851,金髮紅瞳小女孩狗塑大使襲來_444,诶呦我@極星之夜逃學企劃,,,極星之夜逃學企劃,,1,0,54,2023/1/7 1:33,iPhone客户端,,,4.85509E+15
4902151376079840 ,N0rFlreHa,7388536713,高桥忍Takahashiren,哦草，我用得是我自己的COS当做头像，所以我不是直男//@貌似呆萌喵头鹰OwO:有些头像都看ptsd了//@NekonekoJX:哈哈哈哈哈哈哈哈哈哈哈哈哈哈//@狛moge风_过激强度厨anti:笑死//@Diana厨:笑死（疯狂动物城zmnl.jpg//@上海东路康复中心:贝极星怎么你了//@我和亚洛贴贴:好好笑,,,"貌似呆萌喵头鹰OwO,NekonekoJX,狛moge风_过激强度厨anti,Diana厨,上海东路康复中心,我和亚洛贴贴",,1,0,0,2023/5/13 22:27,,,,
4902151174226240 ,N0rFlreHa,7273639484,Quatre_herbes_,碇真嗣怎么你了//@-Rosettaa-:还好我列表里没男的（？//@Diana厨:笑死（疯狂动物城zmnl.jpg//@上海东路康复中心:贝极星怎么你了//@我和亚洛贴贴:好好笑,,,"-Rosettaa-,Diana厨,上海东路康复中心,我和亚洛贴贴",,0,0,0,2023/5/13 22:27,,,,
4902150238640230 ,N0rFlreHa,7406261015,七岁开始讨厌洋葱头,过敏了//@-Rosettaa-:还好我列表里没男的（？//@Diana厨:笑死（疯狂动物城zmnl.jpg//@上海东路康复中心:贝极星怎么你了//@我和亚洛贴贴:好好笑,,,"-Rosettaa-,Diana厨,上海东路康复中心,我和亚洛贴贴",,0,0,0,2023/5/13 22:27,,,,
4899201354040130 ,MFCGbgX1p,6347042205,不要喂我糖,是我贝抱着吗�������,,,,,1,0,0,2023/5/8 19:08,,['https://wx4.sinaimg.cn/large/006VxxCtgy1hdr6lx9y2mj30j20e4dg9.jpg'],,
4899988474429580 ,MFCGbgX1p,6347042205,不要喂我糖,卧槽密码我想到我的贝极星动态卡片还被司马运营换了我就更玉玉了,,,,,0,0,3,2023/5/8 19:08,,,,4.8992E+15
4899267635841530 ,MFCJ4ne22,1146069695,电来疯,回复@MetaAuto:恰恰相反，我认为路特斯品牌的推广做得相当不错，甚至在某些豪华酒店门口都能看到试驾活动。如果蔚来也能像路特斯一样推广，那么就能更好地展现出豪华感。现在的蔚来有点过于保守，有点像北欧品牌极星的感觉。不过，极星是集团的战术品牌，背靠大树好乘凉，而蔚来没有这样的背景。,,,MetaAuto,,0,0,0,2023/5/8 19:15,,,,
